"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-12","skipped","2026-09-12","","api_tests.p0.AuthTests","api_tests.p0.AuthTests","getAuthSessionWithInvalidDataAdmin"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-12","skipped","2026-09-12","","api_tests.p0.AuthTests","api_tests.p0.AuthTests","getAuthSessionWithValidDataAdmin"
"","2335","searchAdminUserReturnsNonEmptyList()","","2026-09-12","broken","2026-09-12","","api_tests.p0.UserTest","api_tests.p0.UserTest","searchAdminUserReturnsNonEmptyList"
"","2308","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","8","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","79","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","3","readOptionsRepresentOpenMrsValues()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","108","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","89","idgenTest()","","2026-09-12","failed","2026-09-12","","api_tests.p0.ExampleTest","api_tests.p0.ExampleTest","idgenTest"
"","38","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","1368","authRequesterUsesItsOwnContract()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","11","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","78","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","233","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","52","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-12","passed","2026-09-12","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
