"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8254","Создание нового visit","","2026-09-18","failed","2026-09-18","","api.visit.VisitTest","api.visit.VisitTest","adminCanCreateVisit"
"","1766","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-18","passed","2026-09-18","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","877","OBS-P1-04 Invalid/non-existing concept → rejected","","2026-09-18","passed","2026-09-18","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingConcept"
"","618","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-18","passed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","143","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [1] username=Ara, password=Admin123","","2026-09-18","passed","2026-09-18","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","7520","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-18","passed","2026-09-18","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","7081","Encounter не создаётся с несуществующим Encounter Type","","2026-09-18","passed","2026-09-18","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","222","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [3] username=Vesta, password=Wintheiser","","2026-09-18","passed","2026-09-18","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","391","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-18","passed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","2819","Негативный тест: пользователь админ изменяет пароль самому себе и не авторизуется по старому паролю","","2026-09-18","passed","2026-09-18","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndCheckGetSessionViaNewCredentialsNotSuccessfully"
