"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","2","readOptionsRepresentOpenMrsValues()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","33","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
"","2127","searchAdminUserReturnsNonEmptyList()","","2026-09-13","broken","2026-09-13","","api_tests.p0.UserTest","api_tests.p0.UserTest","searchAdminUserReturnsNonEmptyList"
"","316","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-13","skipped","2026-09-13","","api_tests.p0.AuthTests","api_tests.p0.AuthTests","getAuthSessionWithInvalidDataAdmin"
"","2396","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","65","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","12","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","1239","authRequesterUsesItsOwnContract()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.RawRequesterHttpTest","api.requests.skelethon.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","14","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","1","getAuthSessionWithValidDataAdmin()","","2026-09-13","skipped","2026-09-13","","api_tests.p0.AuthTests","api_tests.p0.AuthTests","getAuthSessionWithValidDataAdmin"
"","69","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","65","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-13","passed","2026-09-13","","api.requests.skelethon.SuccessfulRequesterTest","api.requests.skelethon.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
