"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1057","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","1206","OBS-P0-03 Получение созданного наблюдения по UUID","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","getCreatedObservationByUuid"
"","851","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","7606","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","189","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [2] username=admin, password=Emard","","2026-09-23","passed","2026-09-23","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","860","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","9789","Создание нового appointment","","2026-09-23","passed","2026-09-23","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","0","Позитивный тест: logout завершает сессию","","2026-09-23","skipped","2026-09-23","","api.AuthTest","api.AuthTest","logoutUserEndsSession"
"","0","Негативный тест: пользователь админ изменяет пароль самому себе и не авторизуется по старому паролю","","2026-09-23","skipped","2026-09-23","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndCheckGetSessionViaNewCredentialsNotSuccessfully"
"","1804","OBS-P0-05 Создание наблюдения, связанного с медицинским контактом","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","createObservationLinkedToEncounter"
"","420","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","1946","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","1091","Encounter не создаётся с датой в будущем","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
"","1380","Получение списка Appointment за один день","","2026-09-23","failed","2026-09-23","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByOneDay"
"","375","Encounter не создаётся с несуществующим Patient","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","526","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","0","Encounter не создаётся с несуществующим Location","","2026-09-23","skipped","2026-09-23","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","1738","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","450","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","2763","OBS-P0-01 Создание наблюдения с числовым значением","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","createNumericObservationTest"
"","1305","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","207","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","1103","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","623","OBS-P1-02 Missing concept → rejected","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredConceptField"
"","1","Завершение Visit","","2026-09-23","skipped","2026-09-23","","api.visit.VisitTest","api.visit.VisitTest","adminCanStopVisit"
"","302","Позитивный тест: успешная авторизация с получением сессии","","2026-09-23","passed","2026-09-23","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","1174","OBS-P0-06 Обновление наблюдения с сохранением истории версий","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","updateObservationPreservingVersionHistory"
"","1772","Изменение Encounter сохраняется","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","1576","Создание Encounter внутри существующего Visit","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","1769","Encounter не создаётся раньше начала Visit","","2026-09-23","passed","2026-09-23","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","724","OBS-P1-01 Missing person → rejected","","2026-09-23","passed","2026-09-23","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredPersonField"
"","3496","Негативный тест: отказ в выполнении запроса с не авторизованной сессией","","2026-09-23","passed","2026-09-23","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdminAndUseSession"
"","555","PAT-P1-12: Создание пациента без даты рождения","","2026-09-23","passed","2026-09-23","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
