"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","authRequesterUsesItsOwnContract()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","336","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","119","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-16","broken","2026-09-16","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","0","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","28","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","66","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","0","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","30","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","173","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","0","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","0","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","0","readOptionsRepresentOpenMrsValues()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","5934","searchAdminUserReturnsNonEmptyList()","","2026-09-16","broken","2026-09-16","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","52","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","55","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-16","skipped","2026-09-16","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","0","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
