"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1835","OBS-P0-05 Создание наблюдения, связанного с медицинским контактом","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createObservationLinkedToEncounter"
"","582","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","593","Позитивный тест: успешная авторизация с получением сессии и выполнение запроса только с указанием сессии","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdminAndUseSession"
"","416","searchAdminUserReturnsNonEmptyList()","","2026-09-24","passed","2026-09-24","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","681","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [3] username=Salina, password=Schaden","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","9809","Создание нового visit","","2026-09-24","passed","2026-09-24","","api.visit.VisitTest","api.visit.VisitTest","adminCanCreateVisit"
"","1137","Encounter не создаётся с датой в будущем","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
"","239","Позитивный тест: успешная авторизация с получением сессии","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","940","OBS-P1-01 Missing person → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredPersonField"
"","6790","Encounter не создаётся с несуществующим Encounter Type","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","0","Encounter не создаётся с несуществующим Visit","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownVisit"
"","953","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","1443","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","341","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [1] username=Bo, password=Admin123","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","813","PAT-P1-09: Создание пациента с несуществующим типом идентификатора отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
"","2304","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","1347","Создание Encounter с минимальным набором обязательных данных","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","1310","Encounter не создаётся раньше начала Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","521","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","499","Encounter не создаётся без Patient","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","1819","Checkout appointment: статус становится Completed","","2026-09-24","passed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCheckoutAppointment"
"","1060","Encounter не создаётся без Encounter Type","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","832","OBS-P1-02 Missing concept → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredConceptField"
"","0","Encounter не создаётся с несуществующим Location","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","877","OBS-P0-02 Отклонение несовместимого значения без создания наблюдения","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectIncompatibleValueWithoutCreatingObservationTest"
"","1211","OBS-P0-07 Логическое удаление наблюдения без физического удаления","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","deleteOperationPerformsVoidNotPurge"
"","1588","Получение списка Appointments пациента","","2026-09-24","passed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByPatient"
"","1322","Encounter создаётся с датой, равной началу Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterAtVisitStart"
"","917","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","0","Позитивный тест: logout завершает сессию","","2026-09-24","skipped","2026-09-24","","api.AuthTest","api.AuthTest","logoutUserEndsSession"
"","575","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","0","Негативный тест: пользователь админ изменяет пароль самому себе и не авторизуется по старому паролю","","2026-09-24","skipped","2026-09-24","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndCheckGetSessionViaNewCredentialsNotSuccessfully"
"","1087","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","700","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","1380","Получение списка Appointment за один день","","2026-09-24","failed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByOneDay"
"","2712","OBS-P0-01 Создание наблюдения с числовым значением","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createNumericObservationTest"
"","7814","Создание нового appointment","","2026-09-24","passed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","412","Негативный тест: повторная авторизация не создаёт новую сессию","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getTwiceAuthSessionWithValidDataAdminReturnSameSessionValue"
"","300","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","1441","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","0","Encounter не создаётся с несуществующим Encounter Role","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterRole"
"","2310","OBS-P0-03 Получение созданного наблюдения по UUID","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","getCreatedObservationByUuid"
"","1424","OBS-P0-06 Обновление наблюдения с сохранением истории версий","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","updateObservationPreservingVersionHistory"
"","3","Завершение Visit","","2026-09-24","skipped","2026-09-24","","api.visit.VisitTest","api.visit.VisitTest","adminCanStopVisit"
"","1135","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","1790","Изменение Encounter сохраняется","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","1110","OBS-P1-03 Missing obsDatetime → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredObsDatetimeField"
"","312","Encounter не создаётся с несуществующим Patient","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","893","OBS-P1-04 Invalid/non-existing concept → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingConcept"
"","517","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","9713","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","299","OBS-P1-05 Invalid/non-existing person → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingPatient"
"","301","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","1919","Создание Encounter внутри существующего Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","5105","OBS-P1-06 Create Text observation","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createTextObservation"
"","794","PAT-P1-12: Создание пациента без даты рождения","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","634","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","1","Позитивный тест: пользователь админ изменяет пароль самому себе и авторизуется по новому паролю","","2026-09-24","skipped","2026-09-24","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndGetSessionViaNewCredentialsSuccessfully"
"","252","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [2] username=admin, password=Nolan","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
