"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","89","OBS-P1-03 Missing obsDatetime → rejected","","2026-09-18","failed","2026-09-18","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredObsDatetimeField"
"","118","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","0","Encounter не создаётся с несуществующим Location","","2026-09-18","skipped","2026-09-18","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","84","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","514","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","130","OBS-P1-02 Missing concept → rejected","","2026-09-18","failed","2026-09-18","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredConceptField"
"","6135","Создание нового appointment","","2026-09-18","failed","2026-09-18","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","4974","OBS-P1-06 Create Text observation","","2026-09-18","passed","2026-09-18","","api.ObservationTest","api.ObservationTest","createTextObservation"
"","136","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","113","Encounter не создаётся без Encounter Type","","2026-09-18","failed","2026-09-18","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","118","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-18","failed","2026-09-18","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","90","PAT-P1-09: Создание пациента с несуществующим типом идентификатора отклоняется","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
"","532","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-18","passed","2026-09-18","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","220","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","138","Позитивный тест: успешная авторизация с получением сессии","","2026-09-18","failed","2026-09-18","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","1326","Получение списка Appointment за один день","","2026-09-18","failed","2026-09-18","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByOneDay"
"","126","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","188","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-18","failed","2026-09-18","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
