"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","936","OBS-P0-05 Создание наблюдения, связанного с медицинским контактом","","2026-09-17","failed","2026-09-17","","api.ObservationTest","api.ObservationTest","createObservationLinkedToEncounter"
"","7117","Encounter не создаётся с несуществующим Encounter Type","","2026-09-17","passed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","414","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-17","passed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","584","Негативный тест: пользователь админ изменяет пароль самому себе и не авторизуется по старому паролю","","2026-09-17","passed","2026-09-17","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndCheckGetSessionViaNewCredentialsNotSuccessfully"
"","214","Получение списка Appointments пациента","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByPatient"
"","291","Позитивный тест: успешная авторизация с получением сессии и выполнение запроса только с указанием сессии","","2026-09-17","passed","2026-09-17","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdminAndUseSession"
"","7775","Создание нового appointment","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","0","Encounter не создаётся с несуществующим Visit","","2026-09-17","skipped","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownVisit"
"","9262","Создание нового visit","","2026-09-17","passed","2026-09-17","","api.visit.VisitTest","api.visit.VisitTest","adminCanCreateVisit"
"","1448","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-17","passed","2026-09-17","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","1418","Создание Encounter внутри существующего Visit","","2026-09-17","passed","2026-09-17","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","134","Encounter не создаётся раньше начала Visit","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","1205","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-17","passed","2026-09-17","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
