"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Завершение Visit","","2026-09-17","skipped","2026-09-17","","api.visit.VisitTest","api.visit.VisitTest","adminCanStopVisit"
"","27","Encounter не создаётся раньше начала Visit","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","34","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","18","PAT-P1-12: Создание пациента без даты рождения","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","20","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","0","authRequesterUsesItsOwnContract()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","32","Encounter не создаётся без Patient","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","0","readOptionsRepresentOpenMrsValues()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-17","skipped","2026-09-17","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","20","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","93","Изменение Encounter сохраняется","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","0","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","36","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","61","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-17","broken","2026-09-17","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","14","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","0","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
"","0","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","1","Encounter не создаётся с несуществующим Location","","2026-09-17","skipped","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","31","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","39","Encounter не создаётся без Encounter Type","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","0","Encounter не создаётся с несуществующим Encounter Role","","2026-09-17","skipped","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterRole"
"","30","Создание Encounter с минимальным набором обязательных данных","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","0","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","26","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","19","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","55","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","75","Получение списка Appointments пациента","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByPatient"
"","0","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-17","skipped","2026-09-17","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","20","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","31","Encounter не создаётся с несуществующим Patient","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","59","Создание нового visit","","2026-09-17","failed","2026-09-17","","api.visit.VisitTest","api.visit.VisitTest","adminCanCreateVisit"
"","0","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","2749","Создание Encounter внутри существующего Visit","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-17","skipped","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","24","Получение списка Appointment за один день","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByOneDay"
"","27","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","21","PAT-P1-09: Создание пациента с несуществующим типом идентификатора отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
"","22","Encounter создаётся с датой, равной началу Visit","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","createEncounterAtVisitStart"
"","262","searchAdminUserReturnsNonEmptyList()","","2026-09-17","broken","2026-09-17","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","0","Encounter не создаётся с несуществующим Visit","","2026-09-17","skipped","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownVisit"
"","26","Checkout appointment: статус становится Completed","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCheckoutAppointment"
"","15","Создание нового appointment","","2026-09-17","failed","2026-09-17","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","23","Encounter не создаётся с несуществующим Encounter Type","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","22","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","29","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","37","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","0","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","1","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","28","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-17","failed","2026-09-17","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-17","skipped","2026-09-17","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","43","Encounter не создаётся с датой в будущем","","2026-09-17","failed","2026-09-17","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
