"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","authRequesterUsesItsOwnContract()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","38","createPatientWithoutIdentifierReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","42","updatePatientAndPreserveOtherData()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","98","getPatientByNonExistingUuidReturnsNotFound()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","32","createPatientWithNonExistingIdentifierTypeReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-15","skipped","2026-09-15","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","0","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","283","getCreatedPatientByUuid()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","52","createPatientWithFutureBirthdateReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","64","createPatientWithValidMinimalData()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","0","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","0","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
"","36","createPatientWithNonExistingLocationReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","97","searchNonExistingPatientReturnsEmptyResults()","","2026-09-15","broken","2026-09-15","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","57","createPatientWithoutBirthdate()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-15","skipped","2026-09-15","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","125","createPatientWithoutNameReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","0","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","32","searchPatientByNameReturnsCreatedPatient()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","6258","searchAdminUserReturnsNonEmptyList()","","2026-09-15","broken","2026-09-15","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","0","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","50","rejectDuplicatePatientIdentifier()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","0","readOptionsRepresentOpenMrsValues()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","0","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","48","createPatientWithInvalidIdentifierReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","43","createPatientWithoutGenderReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","0","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","60","createPatientWithTooOldBirthdateReturnsBadRequest()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","63","searchPatientByIdentifierReturnsCreatedPatient()","","2026-09-15","failed","2026-09-15","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","0","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-15","skipped","2026-09-15","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
