"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","0","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","72","OBS-P0-06 Обновление наблюдения с сохранением истории версий","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","updateObservationPreservingVersionHistory"
"","59","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","47","Создание Encounter с минимальным набором обязательных данных","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","0","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","110","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","112","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","89","Encounter создаётся с датой, равной началу Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterAtVisitStart"
"","26","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","0","authRequesterUsesItsOwnContract()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","0","readOptionsRepresentOpenMrsValues()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","3","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","29","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","28","OBS-P0-05 Создание наблюдения, связанного с медицинским контактом","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","createObservationLinkedToEncounter"
"","70","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","0","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","32","OBS-P0-01 Создание наблюдения с числовым значением","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","createNumericObservationTest"
"","104","Encounter не создаётся раньше начала Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-16","skipped","2026-09-16","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","54","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","86","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","92","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","89","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","46","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-16","skipped","2026-09-16","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","0","Encounter не создаётся с несуществующим Encounter Role","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterRole"
"","5365","Создание Encounter внутри существующего Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","38","OBS-P0-03 Получение созданного наблюдения по UUID","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","getCreatedObservationByUuid"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","62","Encounter не создаётся без Encounter Type","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","36","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","148","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","1","Encounter не создаётся с несуществующим Location","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","117","Encounter не создаётся без Patient","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","94","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","0","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
"","120","Изменение Encounter сохраняется","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","111","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","75","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","36","PAT-P1-12: Создание пациента без даты рождения","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","946","searchAdminUserReturnsNonEmptyList()","","2026-09-16","broken","2026-09-16","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","0","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","68","Encounter не создаётся с несуществующим Encounter Type","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","27","OBS-P0-02 Отклонение несовместимого значения без создания наблюдения","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","rejectIncompatibleValueWithoutCreatingObservationTest"
"","110","Encounter не создаётся с несуществующим Patient","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","0","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","0","Encounter не создаётся с несуществующим Visit","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownVisit"
"","79","OBS-P0-07 Логическое удаление наблюдения без физического удаления","","2026-09-16","failed","2026-09-16","","api.ObservationTest","api.ObservationTest","deleteOperationPerformsVoidNotPurge"
"","0","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
"","140","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-16","broken","2026-09-16","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","52","Encounter не создаётся с датой в будущем","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
"","62","PAT-P1-09: Создание пациента с несуществующим типом идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
