"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8951","Создание нового appointment","","2026-09-22","passed","2026-09-22","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","609","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-22","passed","2026-09-22","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","841","OBS-P0-02 Отклонение несовместимого значения без создания наблюдения","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","rejectIncompatibleValueWithoutCreatingObservationTest"
"","741","OBS-P1-01 Missing person → rejected","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredPersonField"
"","2082","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-22","passed","2026-09-22","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","1668","Получение списка Appointments пациента","","2026-09-22","passed","2026-09-22","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByPatient"
"","117","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [1] username=David, password=Admin123","","2026-09-22","passed","2026-09-22","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","0","Позитивный тест: пользователь админ изменяет пароль самому себе и авторизуется по новому паролю","","2026-09-22","skipped","2026-09-22","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndGetSessionViaNewCredentialsSuccessfully"
"","1754","Создание Encounter с минимальным набором обязательных данных","","2026-09-22","passed","2026-09-22","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","2093","OBS-P0-01 Создание наблюдения с числовым значением","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","createNumericObservationTest"
"","1429","OBS-P0-06 Обновление наблюдения с сохранением истории версий","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","updateObservationPreservingVersionHistory"
