"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","155","Изменение Encounter сохраняется","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","53","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","0","searchRequesterUsesEmptyParamsForListAndFiltersForSearch()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","searchRequesterUsesEmptyParamsForListAndFiltersForSearch"
"","0","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","crudRequesterBuildsAllRequestsAndKeepsNegativeResponseRaw"
"","46","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","48","PAT-P1-09: Создание пациента с несуществующим типом идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithNonExistingIdentifierTypeReturnsBadRequest"
"","58","Encounter не создаётся раньше начала Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","39","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","0","Encounter не создаётся с несуществующим Visit","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownVisit"
"","0","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthRejectsHttpSuccessWithUnauthenticatedSession"
"","0","successfulSearchAndNestedSearchExtractTypedCollections()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulSearchAndNestedSearchExtractTypedCollections"
"","43","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","60","Encounter не создаётся без Patient","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","61","Encounter не создаётся с датой в будущем","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
"","7","Encounter не создаётся с несуществующим Location","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownLocation"
"","104","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-16","broken","2026-09-16","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","0","getAuthSessionWithValidDataAdmin()","","2026-09-16","skipped","2026-09-16","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","47","Encounter создаётся с датой, равной началу Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterAtVisitStart"
"","0","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","nestedRequestersPassParentIdItemIdRepresentationAndDeleteMode"
"","98","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
"","57","Создание Encounter с минимальным набором обязательных данных","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","0","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulRequesterRejectsUnexpectedStatusWhileRawResponseRemainsAvailable"
"","42","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","50","Encounter не создаётся без Encounter Type","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","0","getAuthSessionWithInvalidDataAdmin(String, String)","","2026-09-16","skipped","2026-09-16","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","64","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","31","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","66","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","75","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","97","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","72","PAT-P1-12: Создание пациента без даты рождения","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","140","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","57","Encounter не создаётся с несуществующим Patient","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","40","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-16","failed","2026-09-16","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","0","authRequesterUsesItsOwnContract()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.RawRequesterHttpTest","api.requests.skeleton.RawRequesterHttpTest","authRequesterUsesItsOwnContract"
"","79","Encounter не создаётся с несуществующим Encounter Type","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","879","searchAdminUserReturnsNonEmptyList()","","2026-09-16","broken","2026-09-16","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","5400","Создание Encounter внутри существующего Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","112","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-16","failed","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","0","readOptionsRepresentOpenMrsValues()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","readOptionsRepresentOpenMrsValues"
"","0","Encounter не создаётся с несуществующим Encounter Role","","2026-09-16","skipped","2026-09-16","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterRole"
"","0","successfulCrudDelegatesValidatesAndExtractsResponses()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulCrudDelegatesValidatesAndExtractsResponses"
"","0","successfulAuthChecksHttpStatusAndAuthenticatedFlag()","","2026-09-16","skipped","2026-09-16","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulAuthChecksHttpStatusAndAuthenticatedFlag"
