"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","347","Encounter не создаётся без Patient","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","5127","Encounter не создаётся с несуществующим Encounter Type","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterType"
"","991","OBS-P1-01 Missing person → rejected","","2026-09-25","passed","2026-09-25","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredPersonField"
"","474","PAT-P1-12: Создание пациента без даты рождения","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","152","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","280","searchAdminUserReturnsNonEmptyList()","","2026-09-25","passed","2026-09-25","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","491","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","731","PAT-P1-04: Создание пациента без пола отклоняется","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","createPatientWithoutGenderReturnsBadRequest"
"","8340","Создание нового appointment","","2026-09-25","passed","2026-09-25","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","2012","Негативный тест: отказ в выполнении запроса с не авторизованной сессией","","2026-09-25","passed","2026-09-25","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdminAndUseSession"
"","1108","OBS-P1-03 Missing obsDatetime → rejected","","2026-09-25","passed","2026-09-25","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredObsDatetimeField"
"","1892","Изменение Encounter сохраняется","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","0","Позитивный тест: logout завершает сессию","","2026-09-25","skipped","2026-09-25","","api.AuthTest","api.AuthTest","logoutUserEndsSession"
"","1495","Создание Encounter внутри существующего Visit","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","8337","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","1043","Создание Encounter с минимальным набором обязательных данных","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
"","1279","OBS-P0-07 Логическое удаление наблюдения без физического удаления","","2026-09-25","passed","2026-09-25","","api.ObservationTest","api.ObservationTest","deleteOperationPerformsVoidNotPurge"
"","1103","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","347","Негативный тест: повторная авторизация не создаёт новую сессию","","2026-09-25","passed","2026-09-25","","api.AuthTest","api.AuthTest","getTwiceAuthSessionWithValidDataAdminReturnSameSessionValue"
"","159","Позитивный тест: успешная авторизация с получением сессии","","2026-09-25","passed","2026-09-25","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","0","Завершение Visit","","2026-09-25","skipped","2026-09-25","","api.visit.VisitTest","api.visit.VisitTest","adminCanStopVisit"
"","281","Encounter не создаётся с несуществующим Patient","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownPatient"
"","242","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","201","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [3] username=Florentina, password=Gottlieb","","2026-09-25","passed","2026-09-25","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-25","skipped","2026-09-25","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","0","successfulNestedCrudDelegatesValidatesAndExtractsResponses()","","2026-09-25","skipped","2026-09-25","","api.requests.skeleton.SuccessfulRequesterTest","api.requests.skeleton.SuccessfulRequesterTest","successfulNestedCrudDelegatesValidatesAndExtractsResponses"
"","1303","Физическое удаление Encounter","","2026-09-25","passed","2026-09-25","","api.EncounterTest","api.EncounterTest","purgeEncounter"
"","552","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","711","PAT-P1-07: Создание пациента со слишком старой датой рождения отклоняется","","2026-09-25","passed","2026-09-25","","api.PatientTest","api.PatientTest","createPatientWithTooOldBirthdateReturnsBadRequest"
