"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [2] username=admin, password=Kuhn","","2026-09-22","passed","2026-09-22","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","3946","OBS-P1-06 Create Text observation","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","createTextObservation"
"","147","OBS-P1-05 Invalid/non-existing person → rejected","","2026-09-22","passed","2026-09-22","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingPatient"
"","495","PAT-P0-02: Получение созданного пациента по UUID","","2026-09-22","passed","2026-09-22","","api.PatientTest","api.PatientTest","getCreatedPatientByUuid"
"","3439","searchAdminUserReturnsNonEmptyList()","","2026-09-22","passed","2026-09-22","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","828","Encounter не создаётся раньше начала Visit","","2026-09-22","passed","2026-09-22","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","469","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-22","passed","2026-09-22","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","1540","Негативный тест: отказ в выполнении запроса с не авторизованной сессией","","2026-09-22","passed","2026-09-22","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdminAndUseSession"
"","325","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-22","passed","2026-09-22","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","0","Негативный тест: пользователь админ изменяет пароль самому себе и не авторизуется по старому паролю","","2026-09-22","skipped","2026-09-22","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndCheckGetSessionViaNewCredentialsNotSuccessfully"
