"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","708","Encounter не создаётся без Encounter Type","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutEncounterType"
"","1004","OBS-P0-05 Создание наблюдения, связанного с медицинским контактом","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createObservationLinkedToEncounter"
"","1045","Негативный тест: отказ в авторизации с несуществующими данными и получение не авторизованной сессии [3] username=Felicita, password=Murphy","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithInvalidDataAdmin"
"","451","PAT-P0-01: Создание пациента с валидными минимальными данными","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithValidMinimalData"
"","786","OBS-P1-03 Missing obsDatetime → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredObsDatetimeField"
"","7171","PAT-P1-01: Поиск пациента по имени возвращает созданного пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchPatientByNameReturnsCreatedPatient"
"","483","OBS-P1-02 Missing concept → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredConceptField"
"","685","PAT-P0-03: Поиск пациента по идентификатору возвращает созданного пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchPatientByIdentifierReturnsCreatedPatient"
"","1098","Checkout appointment: статус становится Completed","","2026-09-24","passed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCheckoutAppointment"
"","356","Позитивный тест: успешная авторизация с получением сессии и выполнение запроса только с указанием сессии","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdminAndUseSession"
"","0","Позитивный тест: пользователь админ изменяет пароль самому себе и авторизуется по новому паролю","","2026-09-24","skipped","2026-09-24","","api.AuthTest","api.AuthTest","selfServicePasswordChangeAndGetSessionViaNewCredentialsSuccessfully"
"","930","OBS-P0-04 Фильтрация наблюдений по пациенту и концепту","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","filterObservationByPatientAndConcept"
"","1","Завершение Visit","","2026-09-24","skipped","2026-09-24","","api.visit.VisitTest","api.visit.VisitTest","adminCanStopVisit"
"","1398","Encounter не создаётся раньше начала Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedBeforeVisitStart"
"","60","Позитивный тест: успешная авторизация с получением сессии","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getAuthSessionWithValidDataAdmin"
"","930","Получение списка Appointment за один день","","2026-09-24","failed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","getAppointmentsByOneDay"
"","431","OBS-P1-01 Missing person → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithoutRequiredPersonField"
"","0","Encounter не создаётся с несуществующим Encounter Role","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownEncounterRole"
"","226","Негативный тест: повторная авторизация не создаёт новую сессию","","2026-09-24","passed","2026-09-24","","api.AuthTest","api.AuthTest","getTwiceAuthSessionWithValidDataAdminReturnSameSessionValue"
"","339","PAT-P1-06: Создание пациента с датой рождения в будущем отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithFutureBirthdateReturnsBadRequest"
"","4244","OBS-P1-06 Create Text observation","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createTextObservation"
"","183","PAT-P1-11: Поиск несуществующего пациента возвращает пустой список","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","searchNonExistingPatientReturnsEmptyResults"
"","145","OBS-P1-05 Invalid/non-existing person → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingPatient"
"","896","OBS-P0-07 Логическое удаление наблюдения без физического удаления","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","deleteOperationPerformsVoidNotPurge"
"","178","PAT-P1-02: Получение пациента по несуществующему UUID возвращает 404","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","getPatientByNonExistingUuidReturnsNotFound"
"","393","PAT-P1-08: Создание пациента с невалидным идентификатором отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithInvalidIdentifierReturnsBadRequest"
"","978","OBS-P0-06 Обновление наблюдения с сохранением истории версий","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","updateObservationPreservingVersionHistory"
"","1339","Создание Encounter внутри существующего Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterInsideExistingVisit"
"","422","PAT-P1-05: Создание пациента без идентификатора отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutIdentifierReturnsBadRequest"
"","521","OBS-P1-04 Invalid/non-existing concept → rejected","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectRequestWithNonexistingConcept"
"","274","searchAdminUserReturnsNonEmptyList()","","2026-09-24","passed","2026-09-24","","api.UserTest","api.UserTest","searchAdminUserReturnsNonEmptyList"
"","1107","Изменение Encounter сохраняется","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","updateEncounter"
"","178","Encounter не создаётся без Patient","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithoutPatient"
"","6317","Создание нового appointment","","2026-09-24","passed","2026-09-24","","api.appointment.AppointmentTest","api.appointment.AppointmentTest","adminCanCreateAppointment"
"","713","OBS-P0-02 Отклонение несовместимого значения без создания наблюдения","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","rejectIncompatibleValueWithoutCreatingObservationTest"
"","764","PAT-P0-05: Отклонение дублирующего идентификатора пациента","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","rejectDuplicatePatientIdentifier"
"","1186","Encounter не создаётся, если Patient не совпадает с Patient Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWhenPatientDoesNotMatchVisitPatient"
"","847","PAT-P0-04: Обновление пациента с сохранением остальных данных","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","updatePatientAndPreserveOtherData"
"","507","PAT-P1-03: Создание пациента без имени отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutNameReturnsBadRequest"
"","0","Encounter не создаётся с несуществующим Provider","","2026-09-24","skipped","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithUnknownProvider"
"","0","Позитивный тест: logout завершает сессию","","2026-09-24","skipped","2026-09-24","","api.AuthTest","api.AuthTest","logoutUserEndsSession"
"","1519","OBS-P0-03 Получение созданного наблюдения по UUID","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","getCreatedObservationByUuid"
"","376","PAT-P1-10: Создание пациента с несуществующей локацией идентификатора отклоняется","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithNonExistingLocationReturnsBadRequest"
"","1632","OBS-P0-01 Создание наблюдения с числовым значением","","2026-09-24","passed","2026-09-24","","api.ObservationTest","api.ObservationTest","createNumericObservationTest"
"","416","PAT-P1-12: Создание пациента без даты рождения","","2026-09-24","passed","2026-09-24","","api.PatientTest","api.PatientTest","createPatientWithoutBirthdate"
"","1464","Encounter создаётся с датой, равной началу Visit","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterAtVisitStart"
"","7853","Создание нового visit","","2026-09-24","passed","2026-09-24","","api.visit.VisitTest","api.visit.VisitTest","adminCanCreateVisit"
"","696","Encounter не создаётся с датой в будущем","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","encounterIsNotCreatedWithFutureDatetime"
"","629","Создание Encounter с минимальным набором обязательных данных","","2026-09-24","passed","2026-09-24","","api.EncounterTest","api.EncounterTest","createEncounterWithRequiredFieldsOnly"
